id_cliente,fecha_saldo,codigo_cliente,importe_operativa,moneda,tipo_operacion
0280,2025-09-11,55729954K,9718.09,EUR,Retirada Efectivo
0050,2022-09-19,22246496B,-895.91,MXN,Transferencia
0100,2022-11-30,76830022A,-2272.94,USD,Transferencia
0015,2025-09-29,66501825I,7936.83,USD,Retirada Efectivo
0330,2022-08-19,95749172C,1093.49,EUR,Retirada Efectivo
0188,2024-09-13,49700624Z,1340.06,JPY,Tarjeta
0181,2022-06-14,20704105E,-7359.91,JPY,Bizum
0282,2022-12-18,82943234V,4338.86,JPY,Transferencia
0109,2023-02-01,24822954Q,-8728.34,EUR,Transferencia
0252,2023-04-29,65974822Y,6003.75,GBP,Tarjeta
0185,2024-08-19,83007456X,5972.7,JPY,Retirada Efectivo
0428,2024-01-31,80380047M,5509.05,GBP,Retirada Efectivo
0229,2023-01-21,15978400U,5255.63,EUR,Retirada Efectivo
0193,2023-04-07,16226873J,6569.28,GBP,Bizum
0462,2024-03-02,27775932I,5424.95,MXN,Tarjeta
0018,2025-02-12,83261846V,-9065.9,MXN,Bizum
0164,2022-12-06,44230993P,9050.33,MXN,Bizum
0026,2022-07-18,35138260L,1358.94,JPY,Bizum
0393,2025-10-23,80607706R,3190.0,USD,Retirada Efectivo
0251,2024-07-19,24793867L,2514.26,JPY,Tarjeta
0159,2024-01-04,63634136X,9422.4,MXN,Tarjeta
0199,2023-12-15,88108216O,-5634.1,USD,Bizum
0485,2025-04-06,33058655B,-786.8,USD,Bizum
0021,2023-11-13,65757796H,4609.81,USD,Bizum
0134,2025-03-28,40539294U,-3546.25,JPY,Transferencia
0006,2023-12-10,92269909F,5914.48,USD,Tarjeta
0367,2024-01-12,15992989W,3917.11,MXN,Retirada Efectivo
0418,2023-03-05,33058655B,-3773.39,GBP,Bizum
0027,2022-10-10,49461754T,9275.12,USD,Retirada Efectivo
0357,2024-12-11,82819802R,6008.92,JPY,Retirada Efectivo
0123,2023-12-01,79038819C,982.49,JPY,Retirada Efectivo
0137,2025-06-27,87884774F,5313.91,MXN,Tarjeta
0305,2022-06-19,53688354X,9580.36,USD,Retirada Efectivo
0225,2022-01-14,63326259I,9670.79,JPY,Transferencia
0182,2024-08-28,63075373T,9581.61,MXN,Bizum
0295,2023-11-09,91182963E,7262.82,MXN,Bizum
0187,2024-01-01,70294390B,3984.79,JPY,Tarjeta
0434,2024-09-19,87860117W,4464.06,JPY,Retirada Efectivo
0401,2023-11-26,73522431Z,-6728.09,EUR,Bizum
0125,2025-12-20,10693215L,-7256.21,JPY,Bizum
0470,2025-11-18,71940926G,7062.23,GBP,Tarjeta
0084,2022-04-16,40936331I,4131.22,JPY,Retirada Efectivo
0347,2022-09-16,55729954K,-9153.36,MXN,Bizum
0036,2022-06-01,23636414M,-5457.54,USD,Bizum
0473,2025-05-02,92952828G,2663.66,EUR,Tarjeta
0141,2022-02-24,17043520H,-1522.0,MXN,Bizum
0377,2025-10-31,70826344G,383.35,EUR,Retirada Efectivo
0074,2022-06-29,62165609E,-3518.71,EUR,Bizum
0444,2022-09-25,25325181Z,-8787.51,GBP,Bizum
0087,2024-10-05,20386839J,2135.58,EUR,Retirada Efectivo
0194,2024-03-01,64484793Y,801.7,JPY,Bizum
0148,2025-04-13,86452313D,2649.77,GBP,Tarjeta
0063,2025-11-23,44230993P,1639.15,EUR,Transferencia
0247,2023-01-13,30511539L,4188.97,JPY,Retirada Efectivo
0087,2025-12-03,94778202E,1039.24,JPY,Transferencia
0096,2022-04-02,63087109X,4455.22,EUR,Tarjeta
0479,2023-03-06,14631475X,5096.14,USD,Tarjeta
0401,2024-09-17,35547598O,7103.37,EUR,Tarjeta
0277,2022-06-04,66197100C,4466.04,MXN,Tarjeta
0289,2022-12-08,33058655B,3847.15,MXN,Tarjeta
0445,2024-01-31,95749172C,-4616.28,USD,Bizum
0236,2022-09-14,22797035A,9290.36,USD,Retirada Efectivo
0228,2024-03-15,51070730B,3605.28,JPY,Retirada Efectivo
0152,2022-09-13,35268535H,881.6,USD,Bizum
0302,2024-10-20,76162192E,5893.66,JPY,Retirada Efectivo
0420,2022-07-17,72910747G,1239.9,EUR,Tarjeta
0057,2023-03-25,50057622H,1421.72,EUR,Transferencia
0385,2022-11-25,45230141R,7769.39,JPY,Retirada Efectivo
0393,2024-01-11,94779432J,3896.27,JPY,Tarjeta
0295,2023-11-06,69920551Z,-2317.9,GBP,Transferencia
0422,2022-09-23,50548000E,2567.62,USD,Retirada Efectivo
0194,2024-10-08,94029203V,953.54,MXN,Tarjeta
0400,2022-01-09,35547598O,3758.24,USD,Bizum
0258,2022-12-30,21787903A,-8709.34,JPY,Bizum
0442,2022-07-09,10692089Y,-3215.55,EUR,Bizum
0092,2024-07-11,90733396I,1818.08,USD,Retirada Efectivo
0024,2022-07-21,73522431Z,-3828.77,JPY,Transferencia
0255,2025-05-26,31503777O,-1408.5,JPY,Bizum
0065,2024-11-24,71695938R,8944.05,EUR,Bizum
0120,2025-01-15,85481219Y,-5033.29,USD,Bizum
0154,2022-12-06,68493964V,3851.79,GBP,Retirada Efectivo
0359,2024-03-25,23636414M,-349.37,MXN,Bizum
0051,2024-12-20,64937968J,1011.89,EUR,Tarjeta
0336,2022-10-22,65048749J,5113.84,MXN,Tarjeta
0460,2025-07-05,64846235O,8656.0,EUR,Retirada Efectivo
0129,2022-05-25,90733396I,-7787.87,GBP,Transferencia
0470,2024-07-08,17214825F,1315.76,EUR,Transferencia
0397,2024-08-12,56278577Q,-6145.03,EUR,Transferencia
0190,2025-12-30,35939260I,-2715.55,GBP,Bizum
0386,2024-02-21,43526216F,-6137.86,GBP,Bizum
0371,2024-10-03,81226959T,8113.06,EUR,Transferencia
0057,2022-05-26,20692090R,-2176.61,GBP,Transferencia
0339,2024-01-13,82374465N,-2825.65,JPY,Transferencia
0278,2025-05-17,80288628X,-9951.62,EUR,Transferencia
0180,2022-03-07,70553700Z,6433.5,JPY,Tarjeta
0120,2024-02-22,16279198R,-2257.27,USD,Transferencia
0334,2022-01-10,72188877U,4575.07,MXN,Transferencia
0128,2023-08-18,66038087C,-5112.88,GBP,Bizum
0183,2023-11-21,12152426J,5449.63,MXN,Tarjeta
0262,2025-10-13,63634136X,-4621.74,JPY,Transferencia
0010,2024-09-01,56929655T,2529.58,JPY,Bizum
0077,2023-01-27,80956880I,-3368.52,GBP,Transferencia
0450,2025-07-29,15978400U,-5685.7,MXN,Bizum
0198,2023-08-17,53848509R,4328.38,EUR,Transferencia
0277,2025-07-11,56278577Q,-8400.91,EUR,Bizum
0023,2023-04-20,49110272T,7114.87,MXN,Bizum
0381,2024-05-28,28281172M,-8944.32,JPY,Transferencia
0461,2024-11-11,49571345D,9854.49,JPY,Tarjeta
0471,2024-04-05,30865514P,1859.18,GBP,Bizum
0479,2025-03-20,43848802P,6615.67,USD,Tarjeta
0302,2025-10-18,24793867L,-2683.19,EUR,Transferencia
0197,2023-06-15,27683590Q,7290.57,EUR,Tarjeta
0346,2023-02-07,98979591N,3998.9,EUR,Tarjeta
0327,2023-04-01,21492445S,9663.33,JPY,Retirada Efectivo
0239,2022-07-09,26760622W,-8454.05,GBP,Bizum
0328,2024-10-23,97983803L,1908.36,EUR,Tarjeta
0021,2022-10-31,20386839J,5838.84,MXN,Retirada Efectivo
0150,2025-04-10,34368428D,-6977.38,USD,Bizum
0374,2025-12-11,88544351G,7439.18,EUR,Tarjeta
0033,2023-02-01,64645452B,1995.98,GBP,Retirada Efectivo
0463,2025-06-04,34062550V,5064.25,GBP,Retirada Efectivo
0329,2023-11-26,18584776M,2279.77,GBP,Retirada Efectivo
0333,2023-06-07,10078854W,7758.48,EUR,Transferencia
0489,2024-10-11,34062550V,-860.56,MXN,Transferencia
0312,2024-07-30,81623520T,514.89,USD,Tarjeta
0383,2022-12-28,58151660N,1635.39,USD,Retirada Efectivo
0373,2024-04-29,21407631U,6652.87,GBP,Tarjeta
0208,2025-01-06,54516439A,4879.68,EUR,Transferencia
0012,2023-07-11,95151902K,-3599.11,JPY,Bizum
0247,2024-04-28,88953380U,5088.96,JPY,Transferencia
0146,2025-10-11,32165942U,1291.66,MXN,Tarjeta
0331,2022-11-06,72031820B,1914.36,USD,Retirada Efectivo
0400,2023-08-26,19524972S,4232.78,MXN,Tarjeta
0296,2025-01-27,12251338R,8495.46,EUR,Bizum
0222,2024-08-15,64443788V,-1747.31,JPY,Bizum
0389,2023-01-28,48685069T,-2092.83,GBP,Transferencia
0181,2022-11-26,30865514P,7395.8,USD,Retirada Efectivo
0225,2024-03-19,63792177M,5976.44,EUR,Retirada Efectivo
0211,2023-01-31,33058655B,4804.08,EUR,Retirada Efectivo
0231,2024-02-11,65757796H,-156.41,GBP,Bizum
0255,2024-08-09,53849312O,195.26,USD,Tarjeta
0362,2022-06-21,20048407G,-1320.4,GBP,Bizum
0161,2024-03-26,92336379N,9351.65,GBP,Tarjeta
0100,2024-10-06,27171627E,308.55,USD,Tarjeta
0280,2024-04-15,30865514P,8879.1,USD,Transferencia
0086,2024-09-13,33841049D,5450.47,MXN,Tarjeta
0174,2025-11-15,53116365E,2233.61,MXN,Bizum
0237,2023-09-15,58468452H,-5409.05,USD,Bizum
0259,2022-03-16,28281172M,5386.35,USD,Bizum
0138,2023-05-25,45752549M,3227.45,EUR,Bizum
0499,2023-10-09,65946835C,3692.69,MXN,Retirada Efectivo
0061,2023-06-14,58468452H,5481.05,JPY,Bizum
0249,2024-01-04,72670224M,-5700.38,JPY,Transferencia
0287,2025-12-02,56278577Q,1814.23,USD,Retirada Efectivo
0164,2025-02-24,41190327P,9236.72,EUR,Retirada Efectivo
0245,2025-09-14,79159676B,8703.8,USD,Tarjeta
0112,2022-04-13,57737999B,7816.08,GBP,Bizum
0357,2022-01-06,63832732G,9269.16,JPY,Tarjeta
0091,2023-07-02,56032145V,4285.15,MXN,Bizum
0113,2025-10-01,80119101C,1439.41,EUR,Transferencia
0017,2022-09-04,91182963E,2716.04,EUR,Transferencia
0155,2025-09-28,81226959T,-1175.48,USD,Transferencia
0120,2025-12-11,15992989W,4012.8,MXN,Bizum
0019,2023-01-15,99628084R,8500.99,USD,Retirada Efectivo
0474,2024-11-26,30930247H,7132.39,MXN,Retirada Efectivo
0017,2024-04-06,37307448G,5561.59,JPY,Bizum
0056,2022-10-29,18729560L,-5444.85,EUR,Bizum
0332,2023-02-15,92336379N,2891.84,JPY,Retirada Efectivo
0101,2023-10-04,80168060H,2808.79,MXN,Retirada Efectivo
0244,2022-07-14,24798699O,3634.2,USD,Tarjeta
0251,2022-12-04,92269909F,6171.78,EUR,Bizum
0080,2024-11-23,81363555W,1509.63,GBP,Tarjeta
0157,2023-06-20,69723490P,6377.74,MXN,Bizum
0098,2023-03-09,75203761P,4123.01,GBP,Transferencia
0040,2023-03-29,50503193C,1492.06,MXN,Retirada Efectivo
0369,2024-08-16,33841049D,-3998.87,USD,Bizum
0063,2024-01-31,78047700S,882.67,GBP,Tarjeta
0385,2024-06-06,30865514P,-2672.75,GBP,Transferencia
0225,2024-12-13,35221973W,8702.05,JPY,Transferencia
0448,2024-07-03,86588644T,752.22,EUR,Tarjeta
0105,2025-12-15,66539410W,5392.68,GBP,Bizum
0302,2023-07-29,64215755Y,-6365.06,EUR,Bizum
0284,2023-02-14,26657952U,6292.63,MXN,Tarjeta
0461,2023-07-08,35233714O,3853.88,JPY,Retirada Efectivo
0070,2023-10-07,80204906U,5326.6,JPY,Transferencia
0239,2024-07-16,18729560L,6077.71,JPY,Bizum
0138,2023-02-14,81226959T,-7508.84,USD,Transferencia
0421,2024-07-04,90524791R,-5781.28,JPY,Transferencia
0458,2023-04-26,74808251G,3137.17,GBP,Retirada Efectivo
0089,2023-05-13,71695938R,5624.34,MXN,Tarjeta
0252,2022-08-31,42785969Z,-6458.03,JPY,Bizum
0179,2023-09-19,85481219Y,2272.03,JPY,Retirada Efectivo
0242,2022-04-22,70826344G,4321.71,GBP,Tarjeta
0433,2023-07-24,86183733B,5197.39,GBP,Bizum
0332,2024-03-22,96342869K,5621.61,EUR,Tarjeta
0020,2024-06-25,10692089Y,9653.0,MXN,Transferencia
0104,2022-06-12,32322062L,4158.02,JPY,Transferencia
0092,2023-07-16,13244207I,6225.48,MXN,Transferencia
0381,2022-02-09,63924815X,-6476.66,MXN,Transferencia
0108,2022-02-27,42464509R,4937.97,EUR,Transferencia
0053,2025-04-01,62165609E,682.84,GBP,Tarjeta
0057,2024-07-23,88506908Y,-2212.51,USD,Bizum
0342,2025-09-07,58151660N,723.32,EUR,Bizum
0359,2022-09-30,60480211I,-3787.02,GBP,Bizum
0129,2023-04-19,82374465N,8325.54,MXN,Retirada Efectivo
0087,2022-07-11,69894839L,7114.85,USD,Tarjeta
0338,2022-12-23,70192130S,7686.64,EUR,Transferencia
0399,2023-04-29,56032145V,6786.8,USD,Transferencia
0452,2024-12-16,98052728Y,5245.97,USD,Retirada Efectivo
0301,2022-11-26,46155647L,-1969.57,JPY,Bizum
0479,2025-07-20,94029203V,9614.23,USD,Bizum
0222,2025-06-09,15978400U,8611.3,MXN,Retirada Efectivo
0125,2023-09-07,66197100C,7261.03,JPY,Retirada Efectivo
0477,2023-02-10,54556916M,9580.21,MXN,Tarjeta
0232,2024-09-12,88544351G,5472.43,MXN,Retirada Efectivo
0354,2023-07-20,91750951Y,-297.81,GBP,Transferencia
0136,2024-08-09,94779432J,1066.47,GBP,Retirada Efectivo
0180,2022-03-14,37064270Z,4356.22,EUR,Retirada Efectivo
0463,2023-09-18,92163797F,7800.61,EUR,Transferencia
0100,2024-10-17,73415373H,-9125.23,MXN,Transferencia
0005,2025-06-12,14348856I,7635.59,EUR,Tarjeta
0134,2025-08-11,96342869K,-8839.54,EUR,Bizum
0451,2025-03-21,64846235O,1385.87,GBP,Transferencia
0166,2023-01-29,58605875T,6823.14,GBP,Retirada Efectivo
0180,2023-07-13,46277687B,5870.48,EUR,Retirada Efectivo
0382,2022-05-26,15992989W,422.4,EUR,Tarjeta
0446,2022-11-23,35377269U,6523.56,JPY,Retirada Efectivo
0474,2024-08-14,62885620X,3354.4,MXN,Tarjeta
0449,2023-05-05,35360611R,7281.11,USD,Bizum
0100,2025-02-09,90262188O,7240.16,JPY,Tarjeta
0359,2023-08-12,68874444C,2138.48,GBP,Transferencia
0316,2022-01-07,64645452B,5024.98,MXN,Tarjeta
0298,2025-09-04,22382484B,-6605.11,JPY,Transferencia
0004,2023-02-04,17043520H,-2387.91,MXN,Transferencia
0122,2023-03-22,55811250X,2240.38,EUR,Transferencia
0002,2024-05-17,39953028Q,1437.48,GBP,Bizum
0443,2024-06-15,77685805W,-5575.27,JPY,Bizum
0221,2025-10-11,51084461I,4356.73,MXN,Tarjeta
0213,2024-11-15,37822951Z,686.1,MXN,Transferencia
0191,2023-01-10,60351521T,-5522.86,JPY,Transferencia
0403,2024-01-17,12667391B,3062.85,USD,Retirada Efectivo
0329,2022-03-15,79159676B,1064.85,USD,Tarjeta
0254,2024-01-03,35377269U,9879.06,EUR,Tarjeta
0028,2024-02-20,94967757H,9091.32,JPY,Bizum
0138,2023-02-06,45803216B,3730.82,GBP,Transferencia
0381,2025-02-20,26420200J,-5804.45,EUR,Bizum
0081,2022-05-30,94713378U,4745.13,MXN,Retirada Efectivo
0208,2023-05-25,67985410K,4589.66,USD,Retirada Efectivo
0260,2023-11-10,98979591N,-3351.1,MXN,Bizum
0403,2025-03-19,63326259I,-9132.6,JPY,Bizum
0069,2025-09-06,68317412P,9831.76,USD,Retirada Efectivo
0165,2024-02-11,88953380U,-7183.98,GBP,Transferencia
0220,2024-01-08,86183733B,-8669.58,JPY,Transferencia
0333,2024-12-24,24822954Q,-8300.07,MXN,Bizum
0049,2022-08-20,75918844K,3604.54,GBP,Retirada Efectivo
0043,2023-05-24,35547598O,3777.6,USD,Retirada Efectivo
0319,2022-06-10,16279198R,1511.37,GBP,Retirada Efectivo
0036,2023-03-09,78047700S,8927.53,USD,Retirada Efectivo
0065,2023-09-14,43526216F,-881.8,USD,Transferencia
0375,2024-11-11,71785707P,-8670.74,USD,Transferencia
0066,2023-11-09,63634136X,285.88,USD,Tarjeta
0070,2025-11-13,31503777O,8837.05,MXN,Tarjeta
0441,2024-08-04,31738639V,9146.92,EUR,Tarjeta
0379,2025-03-22,51084461I,-9390.19,GBP,Transferencia
0447,2022-07-03,94320491Z,8686.38,GBP,Retirada Efectivo
0343,2022-05-28,43535519J,731.14,MXN,Retirada Efectivo
0390,2023-03-03,24780661N,1796.43,EUR,Tarjeta
0308,2025-01-16,15846447X,-7241.57,USD,Transferencia
0489,2023-11-23,97733633X,4830.95,USD,Tarjeta
0120,2023-03-14,78634588H,2329.16,JPY,Transferencia
0451,2023-09-17,10155094H,7398.89,USD,Retirada Efectivo
0100,2022-11-07,54627868G,5897.55,MXN,Retirada Efectivo
0406,2025-02-03,50057622H,8747.39,MXN,Bizum
0496,2023-05-29,94673777D,7850.14,USD,Tarjeta
0182,2023-10-19,83377348Z,8734.5,JPY,Retirada Efectivo
0450,2023-01-05,40004617K,836.74,JPY,Retirada Efectivo
0021,2024-07-07,13915151Z,9001.98,USD,Transferencia
0381,2022-09-19,26172654C,-2854.94,USD,Bizum
0483,2025-12-14,99634044N,2225.33,USD,Tarjeta
0376,2022-11-20,45501597V,6110.15,USD,Bizum
0090,2023-03-22,39469908X,3491.91,EUR,Transferencia
0055,2022-03-12,44665685B,9604.46,JPY,Tarjeta
0495,2024-02-29,98755356T,6027.28,GBP,Tarjeta
0060,2025-02-01,20704105E,2351.55,MXN,Tarjeta
0030,2024-08-28,63700403P,-1997.26,JPY,Transferencia
0109,2025-09-05,22797035A,3434.43,MXN,Tarjeta
0150,2024-11-23,77685805W,5510.11,GBP,Tarjeta
0207,2023-01-20,88544351G,2219.24,GBP,Retirada Efectivo
0073,2023-09-20,51633515E,4675.92,GBP,Retirada Efectivo
0418,2023-02-02,63792177M,-1921.58,MXN,Transferencia
0090,2024-12-14,86852730N,-3585.47,USD,Transferencia
0323,2022-08-13,57737999B,1717.01,MXN,Bizum
0462,2023-12-11,53929841W,-8109.51,EUR,Bizum
0254,2024-07-25,76830022A,9839.07,EUR,Tarjeta
0461,2023-08-13,64215755Y,2400.25,USD,Tarjeta
0280,2023-08-10,56032145V,7754.57,JPY,Bizum
0021,2024-01-16,66501825I,7033.04,USD,Retirada Efectivo
0423,2025-08-21,58151660N,-8355.91,USD,Transferencia
0394,2025-02-11,65147446S,-523.68,EUR,Transferencia
0113,2024-07-27,88142222U,9571.01,USD,Retirada Efectivo
0044,2025-11-09,88506908Y,9729.73,EUR,Retirada Efectivo
0420,2022-06-14,78684497I,7666.49,JPY,Retirada Efectivo
0288,2022-11-09,11837073U,5959.14,JPY,Retirada Efectivo
0256,2023-02-15,35884733V,7460.6,GBP,Tarjeta
0275,2023-01-17,53116365E,5103.97,EUR,Retirada Efectivo
0300,2024-08-17,41295892M,4118.12,USD,Retirada Efectivo
0127,2025-07-19,47824561B,9291.76,USD,Tarjeta
0403,2023-11-28,67220459C,9164.9,MXN,Bizum
0057,2025-10-01,31074993G,7442.98,EUR,Transferencia
0255,2024-05-23,39586191O,-885.84,USD,Bizum
0471,2024-04-09,97983803L,4483.49,JPY,Tarjeta
0461,2025-09-20,60013305J,5955.22,USD,Tarjeta
0462,2024-09-12,73415373H,-6871.23,EUR,Bizum
0475,2022-01-15,11450503U,4994.37,EUR,Transferencia
0148,2022-09-20,63700403P,-3640.78,GBP,Transferencia
0020,2024-01-25,46155647L,9063.0,GBP,Tarjeta
0471,2023-05-28,35233714O,3643.97,MXN,Tarjeta
0219,2023-12-13,43848802P,8669.31,GBP,Tarjeta
0056,2022-10-15,44496449V,3326.12,JPY,Bizum
0464,2024-02-25,50580605E,3590.13,USD,Bizum
0314,2025-07-26,81878650G,3165.38,JPY,Bizum
0185,2025-08-02,88161260A,4133.25,GBP,Tarjeta
0104,2022-02-23,70331707E,3784.82,USD,Retirada Efectivo
0124,2022-01-02,17014681F,4335.66,GBP,Tarjeta
0318,2025-05-28,70553700Z,4709.04,USD,Retirada Efectivo
0057,2022-06-17,26682103W,9933.3,GBP,Bizum
0142,2022-04-29,55729954K,-2459.23,MXN,Transferencia
0409,2024-08-05,75203761P,-2947.36,JPY,Bizum
0321,2025-01-05,17214825F,8955.92,JPY,Retirada Efectivo
0495,2022-08-07,82819802R,1011.46,USD,Bizum
0023,2022-11-24,10692089Y,4552.79,EUR,Tarjeta
0405,2023-09-05,52050046W,8256.55,GBP,Retirada Efectivo
0365,2023-08-21,11837073U,9447.11,JPY,Retirada Efectivo
0356,2025-01-31,46155647L,-3188.27,GBP,Transferencia
0134,2023-08-16,81844539I,1651.09,JPY,Retirada Efectivo
0003,2024-07-01,82819802R,-8361.85,USD,Bizum
0239,2025-01-09,34368428D,800.61,JPY,Bizum
0406,2022-02-04,34420731W,-1615.01,JPY,Transferencia
0288,2025-04-18,81008715G,-8415.7,EUR,Bizum
0185,2024-01-17,72670224M,7978.24,EUR,Bizum
0189,2023-02-07,63792177M,1931.25,JPY,Tarjeta
0207,2022-03-05,46155647L,2428.81,GBP,Tarjeta
0038,2023-02-20,12743229Y,7037.68,GBP,Tarjeta
0421,2025-01-11,85968337D,8654.65,USD,Tarjeta
0103,2022-02-10,54850182T,292.87,USD,Retirada Efectivo
0249,2024-05-05,98190579T,4541.37,EUR,Retirada Efectivo
0404,2022-12-07,45689995U,403.5,MXN,Retirada Efectivo
0288,2023-01-18,35233714O,-4550.43,USD,Bizum
0036,2025-10-03,47144866G,5808.17,USD,Tarjeta
0125,2024-10-02,10693215L,4316.11,EUR,Bizum
0408,2022-03-15,22382484B,-5273.87,GBP,Transferencia
0081,2023-10-30,11935632C,-231.9,USD,Bizum
0023,2023-08-29,13915151Z,8492.33,USD,Transferencia
0031,2022-08-20,69723490P,8501.22,JPY,Bizum
0005,2024-03-06,80292694W,3735.78,EUR,Retirada Efectivo
0419,2023-08-25,70331707E,2037.43,USD,Transferencia
0357,2025-11-05,69920551Z,3474.55,MXN,Tarjeta
0305,2022-05-19,32165942U,1888.39,GBP,Retirada Efectivo
0280,2024-10-02,22797035A,3411.82,JPY,Tarjeta
0458,2024-04-26,64645452B,8166.12,USD,Tarjeta
0356,2024-05-23,50548000E,4579.3,GBP,Tarjeta
0191,2025-12-13,88506908Y,-123.21,EUR,Transferencia
0131,2025-12-13,65341919Z,2363.13,USD,Bizum
0472,2025-03-21,70287007Y,7005.41,USD,Transferencia
0352,2023-03-30,76830022A,9740.7,JPY,Retirada Efectivo
0209,2023-05-11,69208921M,4530.15,JPY,Tarjeta
0282,2025-09-20,18995676E,5577.55,USD,Retirada Efectivo
0323,2025-11-09,81844539I,-7497.13,JPY,Bizum
0048,2024-08-28,60013305J,422.51,EUR,Bizum
0288,2025-07-24,88142222U,-2602.89,EUR,Transferencia
0145,2024-07-18,82374465N,3116.74,USD,Transferencia
0183,2022-05-21,91261292P,-4108.69,MXN,Bizum
0082,2023-03-21,90524791R,4912.76,MXN,Retirada Efectivo
0105,2022-06-16,55811250X,6671.48,USD,Retirada Efectivo
0432,2022-06-18,41295892M,6656.56,EUR,Retirada Efectivo
0132,2025-07-20,58151660N,6925.73,EUR,Tarjeta
0384,2025-08-19,23688795L,6040.34,JPY,Retirada Efectivo
0494,2022-05-02,33269314A,3173.0,USD,Transferencia
0093,2022-10-19,45689995U,2031.23,USD,Tarjeta
0266,2023-06-30,50580605E,3792.85,EUR,Bizum
0479,2023-06-06,13915151Z,2468.22,USD,Tarjeta
0430,2023-12-20,76162192E,-4646.6,GBP,Transferencia
0395,2023-06-08,25539770B,5719.41,JPY,Tarjeta
0362,2024-03-27,73992352B,-1811.99,MXN,Transferencia
0209,2025-01-21,37482283Q,3349.19,USD,Tarjeta
0089,2023-01-12,53929841W,337.1,GBP,Bizum
0430,2022-08-04,20386839J,5005.14,JPY,Bizum
0316,2024-04-26,49429559M,-4952.21,USD,Transferencia
0335,2022-04-18,82834230Q,6863.38,EUR,Tarjeta
0229,2022-12-02,24004715Q,8777.07,USD,Bizum
0369,2023-09-17,35360611R,5568.76,GBP,Tarjeta
0063,2024-03-22,77975267T,9476.13,GBP,Retirada Efectivo
0347,2022-11-11,80956880I,1930.34,EUR,Bizum
0428,2022-04-30,90445099B,6009.29,USD,Tarjeta
0237,2023-11-13,41295892M,6170.7,JPY,Bizum
0409,2023-11-12,80449956T,8029.44,USD,Tarjeta
0208,2023-06-05,58130900B,-6674.78,MXN,Bizum
0067,2023-10-13,62138976A,-1084.68,USD,Bizum
0170,2025-07-01,23636414M,5733.16,GBP,Tarjeta
0499,2025-08-04,75347977X,3491.05,GBP,Tarjeta
0249,2022-12-24,11837073U,7373.05,EUR,Tarjeta
0396,2024-10-19,15978400U,-4016.11,MXN,Bizum
0258,2025-02-14,77685805W,5224.61,GBP,Transferencia
0117,2025-07-02,94779432J,1545.74,MXN,Bizum
0317,2022-12-15,29381038R,8531.21,JPY,Retirada Efectivo
0026,2023-02-27,93008154O,6981.07,EUR,Retirada Efectivo
0288,2022-05-25,66038087C,2748.67,EUR,Bizum
0137,2024-08-29,44358722E,4203.43,MXN,Retirada Efectivo
0339,2025-07-28,95749172C,1048.71,MXN,Retirada Efectivo
0188,2024-11-24,86452313D,8613.35,USD,Retirada Efectivo
0316,2024-06-13,34716453O,112.22,JPY,Transferencia
0286,2022-11-14,34772019Z,8468.12,USD,Retirada Efectivo
0413,2024-06-23,94821298H,5963.89,GBP,Tarjeta
0397,2023-04-08,87039016U,3871.51,JPY,Tarjeta
0473,2024-11-17,79815932I,7109.92,JPY,Retirada Efectivo
0442,2022-11-03,56287431F,1629.74,GBP,Retirada Efectivo
0021,2024-11-02,94271893R,8015.92,JPY,Bizum
0209,2025-04-20,38556204S,-842.75,USD,Transferencia
0130,2022-08-13,66539410W,1548.92,GBP,Retirada Efectivo
0469,2025-02-11,88161260A,7233.9,GBP,Retirada Efectivo
0017,2022-08-27,64846235O,-894.93,JPY,Transferencia
0495,2023-04-01,80943697D,6677.97,GBP,Tarjeta
0500,2024-05-11,65341919Z,-6004.47,MXN,Bizum
0028,2023-08-01,36535591L,9189.15,EUR,Retirada Efectivo
0337,2024-12-01,18729560L,5274.93,USD,Transferencia
0033,2025-07-20,80139664V,2584.95,EUR,Retirada Efectivo
0156,2022-12-26,64937968J,2120.37,MXN,Bizum
0461,2023-08-25,52050046W,6555.75,MXN,Retirada Efectivo
0221,2025-01-28,83261846V,5232.81,GBP,Retirada Efectivo
0483,2025-02-17,24793867L,683.02,GBP,Bizum
0250,2022-07-13,90524791R,577.89,EUR,Retirada Efectivo
0135,2025-09-14,56515677C,4833.19,EUR,Tarjeta
0083,2025-02-08,34383548O,5521.95,GBP,Tarjeta
0097,2025-08-02,80809268I,1104.37,JPY,Bizum
0489,2024-06-29,31074993G,-6208.49,JPY,Transferencia
0307,2024-09-01,53044933Y,3747.56,GBP,Transferencia
0092,2023-01-21,73415373H,8680.12,GBP,Bizum
0242,2025-05-29,12251338R,2342.8,USD,Bizum
0225,2022-06-27,65639691U,7790.39,EUR,Retirada Efectivo
0262,2022-01-23,92495185E,5950.38,GBP,Tarjeta
0222,2022-06-01,26657952U,6369.46,MXN,Tarjeta
0336,2024-10-01,71695938R,3485.06,USD,Bizum
0134,2024-05-21,80139664V,2433.69,USD,Retirada Efectivo
0108,2023-09-04,89180373P,1954.65,GBP,Retirada Efectivo
0357,2023-11-16,69723490P,9834.41,GBP,Retirada Efectivo
0238,2023-12-17,80119101C,-5952.47,GBP,Bizum
0435,2023-07-07,58838916C,-4875.38,MXN,Transferencia
0126,2025-04-03,56683315K,270.74,GBP,Bizum
0257,2022-08-08,91053792Y,4135.29,EUR,Retirada Efectivo
